Date,Open,High,Low,Adj Close,Volume,Close
30-06-2015,56.900002,57.700001,56.349998,52.193436,138319,56.599998
01-07-2015,56,57.75,56,52.516186,311321,56.950001
02-07-2015,56.200001,57.75,56.200001,52.654503,187751,57.099998
03-07-2015,57.25,57.700001,56.200001,52.055111,160147,56.450001
04-07-2015,57,59.650002,56.799999,53.853294,288828,58.400002
05-07-2015,59,60.099998,58.700001,55.190407,338071,59.849998
06-07-2015,60,60.900002,59.5,55.144299,251977,59.799999
07-07-2015,60,61.099998,59.799999,55.374828,247089,60.049999
08-07-2015,59.700001,60.900002,59.700001,55.420944,168938,60.099998
09-07-2015,59.799999,60.549999,59.400002,55.374828,125242,60.049999
10-07-2015,59.700001,61.5,59.549999,56.25087,221189,61
11-07-2015,61,61.450001,59.700001,55.420944,107002,60.099998
12-07-2015,60.900002,61.75,59,54.637119,432677,59.25
13-07-2015,58.900002,59.75,57.799999,53.945511,156518,58.5
14-07-2015,58.75,59,58,53.899406,76225,58.450001
15-07-2015,58.5,58.849998,57.299999,53.115582,97707,57.599998
16-07-2015,58.400002,58.400002,57.299999,53.392231,79742,57.900002
17-07-2015,57.950001,58,57.25,53.115582,76048,57.599998
18-07-2015,57.25,59,57.25,53.714973,122196,58.25
19-07-2015,58.549999,60.5,58.549999,55.236515,2312123,59.900002
20-07-2015,60.25,60.5,59,54.591011,368011,59.200001
21-07-2015,59.900002,60.200001,58.25,55.09819,2747714,59.75
22-07-2015,59.799999,60.400002,57.5,53.899406,124792,58.450001
23-07-2015,58.150002,58.950001,57.349998,53.115582,176183,57.599998
24-07-2015,57.799999,58.599998,57.299999,53.438332,89824,57.950001
25-07-2015,57.75,58.349998,57.599998,53.207794,69766,57.700001
26-07-2015,57.299999,58.5,57.299999,53.207794,232640,57.700001
27-07-2015,57.599998,58.900002,57.099998,53.807186,93629,58.349998
28-07-2015,58,60,57.5,53.207794,91584,57.700001
29-07-2015,57.5,58.099998,54.349998,51.732361,150263,56.099998
30-07-2015,56,56.900002,55.099998,51.732361,239483,56.099998
31-07-2015,56.400002,56.950001,56,51.686253,65118,56.049999
01-08-2015,55.200001,56.75,54.299999,51.271286,207696,55.599998
02-08-2015,55.349998,56.400002,55.299999,51.225182,261327,55.549999
03-08-2015,54.950001,58.849998,54.549999,53.346111,919012,57.849998
04-08-2015,56,58.900002,56,52.838936,201469,57.299999
05-08-2015,57,58.400002,56.75,53.668865,288852,58.200001
06-08-2015,58.5,59.450001,57.400002,53.115582,209794,57.599998
07-08-2015,56.900002,58,55.5,52.931149,139745,57.400002
08-08-2015,57.099998,57.950001,56.75,52.746727,68787,57.200001
09-08-2015,57.799999,57.799999,56.700001,52.654503,99173,57.099998
10-08-2015,57.599998,57.599998,55.700001,51.501827,73718,55.849998
11-08-2015,56,57,54.799999,51.409611,70830,55.75
12-08-2015,55.950001,56.099998,55,51.086861,60233,55.400002
13-08-2015,56.400002,56.400002,55,51.086861,44213,55.400002
14-08-2015,55.150002,57,55.099998,51.363503,42484,55.700001
15-08-2015,56.25,56.25,55.150002,51.179073,57569,55.5
16-08-2015,55.099998,55.549999,54.25,50.533573,112215,54.799999
17-08-2015,56.299999,57.900002,56.099998,52.977257,595696,57.450001
18-08-2015,57,61.799999,57,55.282627,2369854,59.950001
19-08-2015,60.549999,61.5,57.599998,53.392231,323542,57.900002
20-08-2015,58.400002,59,57.200001,53.807186,274740,58.349998
21-08-2015,58.349998,59.599998,57.25,53.438332,357596,57.950001
22-08-2015,57.599998,59.200001,57.049999,53.622761,130128,58.150002
23-08-2015,58.049999,58.650002,57.150002,53.392231,134386,57.900002
24-08-2015,58,59.150002,57.799999,53.761086,135608,58.299999
25-08-2015,57.900002,60.25,57.900002,54.913761,329359,59.549999
26-08-2015,59.950001,60.150002,58.599998,54.452694,260902,59.049999
27-08-2015,58.25,60.400002,58.25,55.420944,181528,60.099998
28-08-2015,59.700001,61.5,59,56.389198,565342,61.150002
29-08-2015,61.25,61.5,58.549999,54.729328,530357,59.349998
30-08-2015,59.349998,60.900002,59,55.789806,214114,60.5
31-08-2015,60.299999,62.5,58.799999,57.034695,534965,61.849998
01-09-2015,62.049999,63,61.700001,57.63409,1406409,62.5
02-09-2015,62.25,64.900002,62,59.524494,948762,64.550003
03-09-2015,64.5,66.449997,64.199997,60.907703,726819,66.050003
04-09-2015,66.449997,66.599998,64.25,60.76939,530103,65.900002
05-09-2015,null,null,null,null,null,null
06-09-2015,65.150002,66.900002,65.099998,61.184357,329108,66.349998
07-09-2015,65.349998,67.5,64.800003,61.968174,310671,67.199997
08-09-2015,66.900002,68,65.949997,61.276562,534365,66.449997
09-09-2015,65.550003,66.849998,65.25,60.815491,286370,65.949997
10-09-2015,66,67.050003,63.900002,60.354424,878579,65.449997
11-09-2015,65.25,69.949997,65.25,63.904686,439804,69.300003
12-09-2015,69.050003,69.449997,67,62.475357,165580,67.75
13-09-2015,68.25,68.550003,67.099998,62.198711,170678,67.449997
14-09-2015,68,68,66.550003,61.737637,148317,66.949997
15-09-2015,66.050003,67.5,65.800003,60.999931,160720,66.150002
16-09-2015,66.199997,68.5,65,62.844208,184915,68.150002
17-09-2015,68.550003,71,68.550003,65.011253,708147,70.5
18-09-2015,70.300003,72.300003,68.25,64.089104,459439,69.5
19-09-2015,69.5,72.699997,68.099998,64.965134,411846,70.449997
20-09-2015,69.900002,71.349998,68.599998,63.812469,175879,69.199997
21-09-2015,68.900002,73.800003,68.900002,66.486679,963568,72.099998
22-09-2015,72.099998,72.900002,71.150002,66.117821,899009,71.699997
23-09-2015,71.400002,72.75,68.800003,66.117821,346651,71.699997
24-09-2015,71.699997,72.449997,70.300003,65.841187,1053214,71.400002
25-09-2015,72,74.400002,70.550003,65.380112,832735,70.900002
26-09-2015,70.900002,70.900002,70.900002,65.380112,0,70.900002
27-09-2015,71.900002,74,71.099998,67.685478,665584,73.400002
28-09-2015,72.599998,74.5,72,67.316612,850105,73
29-09-2015,73.050003,74.900002,72.599998,68.054337,536548,73.800003
30-09-2015,74.050003,75.099998,70.75,67.132187,335215,72.800003
01-10-2015,72.150002,74,72.050003,67.316612,1459524,73
02-10-2015,72.349998,73.900002,72.25,67.08609,154804,72.75
03-10-2015,72.400002,73.449997,70.5,65.51844,185714,71.050003
04-10-2015,72.900002,72.900002,70,65.057365,292840,70.550003
05-10-2015,70.199997,71.300003,70.199997,65.380112,187133,70.900002
06-10-2015,70.550003,75.5,70.550003,67.593262,1483418,73.300003
07-10-2015,72.75,77.449997,71.800003,67.224426,1587673,72.900002
08-10-2015,73.900002,76.5,73.599998,69.391449,982028,75.25
09-10-2015,75.900002,76.400002,73.849998,68.515411,510913,74.300003
10-10-2015,74.5,75.449997,71.550003,67.270508,434139,72.949997
11-10-2015,75,79.949997,73.800003,70.267479,1594878,76.199997
12-10-2015,77.5,83.599998,77.5,76.215332,2967485,82.650002
13-10-2015,82.75,84.300003,78.650002,74.232697,1260720,80.5
14-10-2015,83.599998,84.900002,79.099998,73.494995,4555318,79.699997
15-10-2015,80.550003,82.800003,80.25,74.693771,2032793,81
16-10-2015,81.449997,82,79.099998,73.402779,1288545,79.599998
17-10-2015,81,81.5,75.449997,70.912987,1271466,76.900002
18-10-2015,77.400002,77.400002,72.099998,67.501045,815413,73.199997
19-10-2015,72.300003,75.949997,72.300003,68.884254,835955,74.699997
20-10-2015,74.099998,74.949997,73.050003,67.685478,426840,73.400002
21-10-2015,73,74,72.300003,67.178299,708514,72.849998
22-10-2015,72.5,76.199997,72.5,69.852531,1300324,75.75
23-10-2015,75.900002,77.5,75.25,70.359703,713315,76.300003
24-10-2015,75.599998,77.699997,75.099998,70.405815,637223,76.349998
25-10-2015,76.5,79.599998,75.849998,72.711166,1003007,78.849998
26-10-2015,79.25,84,78.5,77.183578,2846765,83.699997
27-10-2015,84.400002,85.449997,81.25,75.938675,1555841,82.349998
28-10-2015,84,85,82.5,76.445854,1772068,82.900002
29-10-2015,83.099998,85.25,81.849998,76.076996,2550840,82.5
30-10-2015,82.050003,84,81.150002,75.569817,677718,81.949997
31-10-2015,81.849998,83.400002,76.099998,73.494995,906787,79.699997
01-11-2015,79,79,77.099998,72.019562,324170,78.099998
02-11-2015,77.449997,79.599998,77.449997,72.849495,845504,79
03-11-2015,79,81.900002,77.75,72.250099,1264056,78.349998
04-11-2015,78.650002,79.449997,77.099998,71.420166,314713,77.449997
05-11-2015,76.550003,77.5,75.5,70.221367,413072,76.150002
06-11-2015,75.849998,77.400002,75.550003,70.590248,368158,76.550003
07-11-2015,76.599998,82.5,76.599998,75.662048,1296167,82.050003
08-11-2015,82.800003,84.699997,80.849998,76.999138,932265,83.5
09-11-2015,81.400002,87.699997,79.400002,80.318871,3220341,87.099998
10-11-2015,88.400002,95.199997,88.099998,82.11705,6667219,89.050003
11-11-2015,89.5,91.900002,88.099998,83.315834,1100807,90.349998
12-11-2015,89.599998,103.5,88.599998,89.770866,12729510,97.349998
13-11-2015,97.349998,99.400002,93.5,87.142746,8764877,94.5
14-11-2015,94.900002,95.800003,92.199997,85.390663,2047244,92.599998
15-11-2015,92.599998,95.800003,92.599998,87.419388,2547158,94.800003
16-11-2015,94.900002,97.449997,93,86.266708,2540703,93.550003
17-11-2015,92.300003,94.150002,85,79.304497,1744847,86
18-11-2015,86,86.449997,82,77.552437,1493359,84.099998
19-11-2015,83.599998,89.949997,82.75,81.425453,1717283,88.300003
20-11-2015,87.400002,89.599998,84,78.336258,1257698,84.949997
21-11-2015,84.349998,88.099998,84.300003,80.36499,536011,87.150002
22-11-2015,87.550003,91.900002,87.550003,83.823029,1057982,90.900002
23-11-2015,90.5,92.75,89.150002,82.670349,848309,89.650002
24-11-2015,89.599998,93.900002,89,85.067924,1094200,92.25
25-11-2015,91.25,92.449997,89.199997,82.532021,733410,89.5
26-11-2015,90,91.300003,88.5,82.532021,603343,89.5
27-11-2015,89.949997,91.300003,88.599998,81.978737,439605,88.900002
28-11-2015,89.849998,90.75,88.300003,82.716438,681156,89.699997
29-11-2015,89.900002,91.199997,89.199997,82.485909,387763,89.449997
30-11-2015,90.199997,90.199997,87.25,81.241013,575065,88.099998
01-12-2015,88,89,87.099998,80.872162,700377,87.699997
02-12-2015,87.150002,91.25,86.400002,82.347603,1023601,89.300003
03-12-2015,89.650002,91.449997,88.25,82.024849,1352644,88.949997
04-12-2015,87.550003,90.300003,86.25,80.042236,607352,86.800003
05-12-2015,86.650002,89,86.349998,80.180542,1414617,86.949997
06-12-2015,87.099998,88.900002,84.900002,79.627266,1197898,86.349998
07-12-2015,86.25,87.5,85.599998,79.765579,502091,86.5
08-12-2015,85.550003,87.599998,84.900002,78.981773,590482,85.650002
09-12-2015,82.550003,86.849998,80,79.120087,1332030,85.800003
10-12-2015,86,88.449997,85.050003,79.166183,565096,85.849998
11-12-2015,86,86.400002,84.599998,78.751213,395844,85.400002
12-12-2015,84.900002,86,83.75,77.921288,436381,84.5
13-12-2015,85.349998,86,84,77.690758,464307,84.25
14-12-2015,83.5,86.900002,83.5,79.535042,415064,86.25
15-12-2015,86.900002,95.199997,86.800003,85.160141,2653510,92.349998
16-12-2015,91.949997,91.949997,89,83.039215,552654,90.050003
17-12-2015,90.849998,91.900002,87.5,83.131424,546859,90.150002
18-12-2015,89.650002,91,88,81.425453,411431,88.300003
19-12-2015,88,89.400002,87.199997,80.687737,491872,87.5
20-12-2015,87.5,89.800003,84.5,78.705109,664342,85.349998
21-12-2015,84.75,87.199997,84.699997,78.38237,416960,85
22-12-2015,85,87.400002,85,78.84343,320525,85.5
23-12-2015,85.550003,86.5,83.800003,77.552437,929924,84.099998
24-12-2015,84.400002,87.849998,84.400002,78.197937,1654041,84.800003
25-12-2015,85.349998,86.599998,84.599998,78.290154,680419,84.900002
26-12-2015,85.099998,85.400002,83.449997,77.137474,319195,83.650002
27-12-2015,83.75,87,83.75,79.765579,1284575,86.5
28-12-2015,87.650002,87.699997,86.150002,79.857796,708002,86.599998
29-12-2015,86.650002,87.400002,83.900002,78.013496,699979,84.599998
30-12-2015,84.400002,92,84,84.007439,2553000,91.099998
31-12-2015,91.800003,95,89.800003,85.436783,2048187,92.650002
01-01-2016,95.5,97.5,93.099998,86.727776,3673133,94.050003
02-01-2016,93.150002,96.400002,92.300003,86.681671,1441731,94
03-01-2016,94.150002,98.599998,94,87.603828,3146559,95
04-01-2016,96,98.25,94.5,90.047501,2115622,97.650002
05-01-2016,97.300003,99.300003,96.550003,90.886024,1391320,97.550003
06-01-2016,98,98.5,95.300003,89.954338,903206,96.550003
07-01-2016,96.300003,97.099998,95,89.208984,1097252,95.75
08-01-2016,95.150002,98.550003,92.400002,87.858047,577233,94.300003
09-01-2016,94.400002,94.949997,91.300003,86.879776,478712,93.25
10-01-2016,92.150002,94.349998,90.099998,86.181007,517282,92.5
11-01-2016,92,94,90,86.972954,707749,93.349998
12-01-2016,93,94.949997,92.800003,87.531952,526437,93.949997
13-01-2016,93,95.400002,92.900002,87.252449,356613,93.650002
14-01-2016,93,93.550003,91.550003,86.274178,262495,92.599998
15-01-2016,92.5,92.5,87.900002,82.267937,405397,88.300003
16-01-2016,87.449997,89.5,87.400002,81.895241,279904,87.900002
17-01-2016,88.400002,90,88.349998,83.013283,139964,89.099998
18-01-2016,88.75,89.699997,87.099998,81.848663,156133,87.849998
19-01-2016,87.050003,89.900002,86.599998,82.920097,266008,89
20-01-2016,88.550003,91,88,82.454254,674543,88.5
21-01-2016,88.5,88.5,88.5,82.454254,0,88.5
22-01-2016,87.550003,90,86.400002,82.873528,513610,88.949997
23-01-2016,88.25,89.199997,85.849998,80.590897,219355,86.5
24-01-2016,86.099998,91.199997,86.099998,84.084709,843451,90.25
25-01-2016,90.050003,99.699997,89.800003,88.882896,1323665,95.400002
26-01-2016,96.199997,101.699997,95.75,91.398453,2053893,98.099998
27-01-2016,96.349998,97,93.550003,88.13755,386532,94.599998
28-01-2016,94.150002,101.199997,92.599998,93.541336,1522126,100.400002
29-01-2016,101.449997,102,96.949997,90.699684,1418481,97.349998
30-01-2016,97,97.949997,95.5,89.581657,295683,96.150002
31-01-2016,96.900002,98.400002,95.900002,90.327011,1701994,96.949997
01-02-2016,97.150002,98.25,96.349998,90.373596,457161,97
02-02-2016,97.099998,100.699997,96.900002,93.122078,1452963,99.949997
03-02-2016,99.550003,100,96.300003,90.839439,439876,97.5
04-02-2016,103,103.900002,99.5,93.261826,1652714,100.099998
05-02-2016,100.650002,101.150002,98.449997,92.702812,1178912,99.5
06-02-2016,99.75,101.5,98.349998,92.330139,591934,99.099998
07-02-2016,99.5,99.849998,97,90.746269,350070,97.400002
08-02-2016,97.599998,104.900002,96.300003,96.709068,1577367,103.800003
09-02-2016,103.800003,104.400002,100.599998,96.942001,1034467,104.050003
10-02-2016,104.400002,104.400002,100.150002,94.193504,551041,101.099998
11-02-2016,101.800003,102.349998,99.300003,93.867439,557051,100.75
12-02-2016,100.949997,106,100.650002,96.52272,1090444,103.599998
13-02-2016,103.949997,105.699997,101.75,97.035156,1647453,104.150002
14-02-2016,104.699997,105.900002,103.050003,98.013412,1780236,105.199997
15-02-2016,104.849998,109.400002,103.300003,98.246353,3079082,105.449997
16-02-2016,105.5,112.5,105.5,100.528992,5977165,107.900002
17-02-2016,109.900002,114.800003,109.900002,103.370628,5520395,110.949997
18-02-2016,111.949997,114.099998,109.050003,104.814743,3038902,112.5
19-02-2016,112.949997,113.300003,109.050003,103.417213,850701,111
20-02-2016,111,113.5,105.349998,100.156311,1328121,107.5
21-02-2016,107.5,109.25,106.75,100.156311,1153134,107.5
22-02-2016,107.150002,110.400002,106.400002,101.973099,528350,109.449997
23-02-2016,109.099998,110.449997,107.5,101.600426,1696983,109.050003
24-02-2016,108.150002,110.5,105.099998,98.945114,424924,106.199997
25-02-2016,105.900002,107.400002,101.650002,95.544456,846479,102.550003
26-02-2016,101.5,106,101.5,97.87368,1004109,105.050003
27-02-2016,104.150002,106.699997,103.449997,98.479271,308731,105.699997
28-02-2016,105.050003,108.25,105.050003,99.59729,1115978,106.900002
29-02-2016,105.800003,111.5,104.199997,102.252602,1021659,109.75
01-03-2016,110,110.75,106,100.109718,698212,107.449997
02-03-2016,106.5,110.5,106.5,101.973099,737400,109.449997
03-03-2016,110.949997,115.199997,110,104.302307,1750564,111.949997
04-03-2016,113.349998,115,108.5,102.345772,885865,109.849998
05-03-2016,110,116.349998,110,107.330292,714874,115.199997
06-03-2016,117.300003,117.5,113.050003,106.07251,1747126,113.849998
07-03-2016,113.5,115.300003,111.699997,106.025932,702404,113.800003
08-03-2016,114.300003,115.199997,111.800003,104.395485,758837,112.050003
09-03-2016,112.150002,114.599998,112.150002,105.373741,1009501,113.099998
10-03-2016,113.900002,115,113.5,106.817856,1453877,114.650002
11-03-2016,114.75,115.849998,113.150002,106.212273,777244,114
12-03-2016,114.449997,114.900002,113.25,105.8396,200199,113.599998
13-03-2016,113.300003,115.5,112.5,105.466927,1091292,113.199997
14-03-2016,112.699997,123.800003,112.699997,114.364525,5676751,122.75
15-03-2016,123,135.949997,120.150002,118.231026,11122538,126.900002
16-03-2016,129,132.25,123.650002,115.994972,2878250,124.5
17-03-2016,126,131.699997,124.800003,119.721733,3107083,128.5
18-03-2016,129.899994,129.899994,123.400002,116.460823,1449876,125
19-03-2016,125,126.300003,121.699997,115.109879,1105707,123.550003
20-03-2016,123.599998,131.5,122.5,117.811768,2414581,126.449997
21-03-2016,126,129.449997,123.199997,117.858353,2066254,126.5
22-03-2016,127.5,128.199997,123.099998,115.109879,613056,123.550003
23-03-2016,123.5,125.800003,121.800003,114.085014,449016,122.449997
24-03-2016,122.599998,126.300003,119.849998,112.081894,993989,120.300003
25-03-2016,120.949997,122.800003,120.5,113.619179,1265688,121.949997
26-03-2016,122,122.949997,117.400002,110.637787,447529,118.75
27-03-2016,119.099998,120,116,108.960739,935088,116.949997
28-03-2016,118.5,119.199997,115,109.24025,328271,117.25
29-03-2016,117.900002,124.199997,117.300003,114.504265,1733253,122.900002
30-03-2016,123.599998,123.849998,120.099998,113.758934,817763,122.099998
31-03-2016,122,122.400002,118.550003,112.035301,1610582,120.25
01-04-2016,119.800003,126.849998,113,110.684372,1383648,118.800003
02-04-2016,115.949997,118.25,114,109.473167,1024290,117.5
03-04-2016,118.099998,119.5,116.5,109.24025,1500331,117.25
04-04-2016,117.75,123.800003,117,111.103622,659984,119.25
05-04-2016,122.099998,125,120.199997,112.920418,1004645,121.199997
06-04-2016,120.900002,122.800003,101,109.100487,836049,117.099998
07-04-2016,116.199997,118.900002,115.150002,108.541496,255142,116.5
08-04-2016,116,118,114,108.261978,142528,116.199997
09-04-2016,117.300003,120.400002,116.199997,111.429703,275907,119.599998
10-04-2016,120.099998,123.5,118.900002,114.550865,1533201,122.949997
11-04-2016,123.300003,123.599998,117.599998,112.547737,505151,120.800003
12-04-2016,119.900002,119.949997,115.300003,108.914162,1274354,116.900002
13-04-2016,117.900002,119.800003,116.099998,110.311691,296110,118.400002
14-04-2016,119.5,122,118.099998,111.103622,273473,119.25
15-04-2016,119.75,120.900002,117.5,110.032188,171070,118.099998
16-04-2016,118,119.699997,115.5,108.215401,192174,116.150002
17-04-2016,115.949997,116.75,114.099998,107.563217,560829,115.449997
18-04-2016,115.099998,116.550003,115,107.190544,801797,115.050003
19-04-2016,115.599998,117.900002,114.25,109.519768,223196,117.550003
20-04-2016,117.550003,121.400002,116.25,112.268234,590902,120.5
21-04-2016,null,null,null,null,null,null
22-04-2016,117.199997,119.300003,116,108.681229,1624722,116.650002
23-04-2016,116.599998,117.300003,115.400002,107.982475,260461,115.900002
24-04-2016,115.150002,116.699997,111.5,104.76815,474582,112.449997
25-04-2016,113.5,115.400002,111.800003,105.233994,218463,112.949997
26-04-2016,110,112.5,107.599998,101.973099,523228,109.449997
27-04-2016,108.050003,109.199997,106.699997,100.389229,349463,107.75
28-04-2016,107.75,110.300003,104.400002,98.106598,792661,105.300003
29-04-2016,106,108.599998,105.949997,100.389229,792769,107.75
30-04-2016,107.800003,112.699997,107,103.603554,446553,111.199997
01-05-2016,112,112,107.050003,100.342636,446897,107.699997
02-05-2016,108.099998,110.849998,107.099998,102.718445,420504,110.25
03-05-2016,110.800003,117.599998,109,107.050789,775809,114.900002
04-05-2016,115.300003,122.300003,114.199997,112.547737,949597,120.800003
05-05-2016,121,122.800003,115.5,109.845848,605296,117.900002
06-05-2016,116.75,124.75,116.75,114.970123,816956,123.400002
07-05-2016,123.050003,126,117.800003,113.339668,1288794,121.650002
08-05-2016,121.699997,122.400002,116.699997,110.870697,362868,119
09-05-2016,125,128.199997,122.599998,115.762062,2032619,124.25
10-05-2016,124.349998,126.75,122.400002,116.926666,799796,125.5
11-05-2016,125,125,120.25,116.134743,302190,124.650002
12-05-2016,123.199997,126,122.449997,115.575714,480869,124.050003
13-05-2016,124,126.699997,123.400002,117.299339,340928,125.900002
14-05-2016,124.849998,125.949997,120.900002,116.367653,695527,124.900002
15-05-2016,123.099998,126.25,122.199997,114.876953,237042,123.300003
16-05-2016,123.349998,125.400002,122.099998,114.457695,200963,122.849998
17-05-2016,122.300003,125,121.300003,113.898689,364486,122.25
18-05-2016,122.449997,123.400002,117.900002,110.730934,246392,118.849998
19-05-2016,119.949997,123.199997,119.599998,113.665756,537957,122
20-05-2016,122.449997,125.5,122.449997,116.181313,708317,124.699997
21-05-2016,124.949997,127.449997,120,114.737206,753485,123.150002
22-05-2016,123.5,123.75,118.800003,111.662636,451952,119.849998
23-05-2016,120.800003,125,119.400002,115.109879,1117311,123.550003
24-05-2016,124.099998,124.900002,121.349998,114.131607,460299,122.5
25-05-2016,121.25,124.75,121.25,114.970123,359886,123.400002
26-05-2016,124,125.800003,123.150002,115.762062,187744,124.25
27-05-2016,124.150002,124.900002,122.099998,115.808662,406584,124.300003
28-05-2016,124,124,117.550003,110.963875,295658,119.099998
29-05-2016,120.800003,120.800003,116.599998,109.519768,293237,117.550003
30-05-2016,118.75,120.099998,117.199997,111.476295,177476,119.650002
31-05-2016,120.900002,124.5,118,111.895546,241649,120.099998
01-06-2016,120,124.199997,119.949997,115.342796,127381,123.800003
02-06-2016,124.5,124.5,120,112.640907,99809,120.900002
03-06-2016,120.449997,121,115,107.796143,129018,115.699997
04-06-2016,117.900002,119.900002,110,102.76503,564440,110.300003
05-06-2016,111.199997,113.400002,108.400002,101.134583,381928,108.550003
06-06-2016,110,123.800003,109.400002,109.33342,1576060,117.349998
07-06-2016,117.900002,122.599998,117.150002,111.755798,1194259,119.949997
08-06-2016,119.5,120.699997,115,110.730934,570780,118.849998
09-06-2016,118,120.099998,116.099998,111.010452,2534764,119.150002
10-06-2016,118.25,119.650002,117.099998,109.473167,105807,117.5
11-06-2016,120.5,121.699997,116,108.960739,289013,116.949997
12-06-2016,116.5,120,115.849998,110.218521,169063,118.300003
13-06-2016,116.800003,119.650002,116.800003,109.612923,102918,117.650002
14-06-2016,118.900002,118.900002,116.5,110.171944,92142,118.25
15-06-2016,118.400002,119,117.099998,109.519768,70589,117.550003
16-06-2016,116,117.599998,111,107.423462,284096,115.300003
17-06-2016,115,118,114,109.473167,156669,117.5
18-06-2016,114.25,120,114.25,111.569473,171449,119.75
19-06-2016,119.050003,120,117.25,111.522881,140884,119.699997
20-06-2016,119,122.400002,117.5,112.268234,726779,120.5
21-06-2016,120,121.75,118.800003,111.616058,147527,119.800003
22-06-2016,119.050003,122.449997,117,113.199913,442547,121.5
23-06-2016,121,121,114.699997,111.150215,279255,119.300003
24-06-2016,118.900002,119.849998,115.650002,108.681229,143845,116.650002
25-06-2016,117,119.75,117,110.265091,215813,118.349998
26-06-2016,117.099998,119.599998,115.300003,109.24025,330893,117.25
27-06-2016,116.900002,119.199997,116.199997,110.777527,242185,118.900002
28-06-2016,118.949997,119.25,117.5,110.358269,115194,118.449997
29-06-2016,119.699997,119.699997,117.25,109.519768,82250,117.550003
30-06-2016,118.75,119.099998,117.25,109.799263,93935,117.849998
01-07-2016,117.099998,119,117,109.473167,74887,117.5
02-07-2016,118.150002,119.050003,117.5,109.939011,88644,118
03-07-2016,118.650002,118.800003,114.199997,107.609802,129811,115.5
04-07-2016,116.699997,118.300003,115.699997,108.681229,243078,116.650002
05-07-2016,117,117.550003,112.349998,106.258858,331268,114.050003
06-07-2016,116.25,116.800003,114.550003,107.237114,380162,115.099998
07-07-2016,116.5,116.900002,114.550003,107.097374,83025,114.949997
08-07-2016,115.25,115.800003,114,106.678116,266170,114.5
09-07-2016,114.5,116.5,114.199997,108.029053,950427,115.949997
10-07-2016,116.849998,117.449997,113.5,107.842712,102646,115.75
11-07-2016,115.75,117,112.050003,107.749565,304770,115.650002
12-07-2016,116.949997,119.25,115.099998,110.544624,307106,118.650002
13-07-2016,116.5,127.800003,116.5,112.82724,1606805,121.099998
14-07-2016,121.699997,123.449997,119.150002,113.293083,283798,121.599998
15-07-2016,122,123.150002,118.099998,110.730934,254529,118.849998
16-07-2016,118.050003,121.900002,116.650002,110.265091,215552,118.349998
17-07-2016,117.5,120.900002,117.5,111.755798,206645,119.949997
18-07-2016,118.900002,120.900002,117.849998,111.895546,162807,120.099998
19-07-2016,121.5,123.199997,119.900002,112.780663,431684,121.050003
20-07-2016,121.550003,123,119.800003,112.221642,314646,120.449997
21-07-2016,121.900002,127.300003,121.900002,117.159584,1973185,125.75
22-07-2016,127.25,127.25,123.199997,116.414223,1548476,124.949997
23-07-2016,125.150002,128.899994,125.050003,117.206161,279303,125.800003
24-07-2016,125.75,134.899994,125.75,124.845993,2012481,134
25-07-2016,135.100006,136.949997,130.550003,122.330444,699279,131.300003
26-07-2016,131.850006,135,130.600006,122.144119,744235,131.100006
27-07-2016,131.449997,134.149994,129.199997,121.352188,328721,130.25
28-07-2016,130.649994,134.399994,129.300003,123.308723,385071,132.350006
29-07-2016,132.399994,135.5,127.300003,120.234154,1233163,129.050003
30-07-2016,129.100006,133.300003,128.5,121.165833,338413,130.050003
31-07-2016,128,130.5,127.300003,119.861481,469237,128.649994
01-08-2016,128.899994,128.899994,126.449997,119.116119,874079,127.849998
02-08-2016,128,129.899994,127,119.442215,737594,128.199997
03-08-2016,128.300003,130,126.400002,118.231026,961303,126.900002
04-08-2016,126,130,126,120.839752,657768,129.699997
05-08-2016,130.25,130.25,126.449997,119.302475,657209,128.050003
06-08-2016,128.899994,129.899994,127.650002,119.675133,561073,128.449997
07-08-2016,128.850006,133.350006,125,118.417358,2015559,127.099998
08-08-2016,127.800003,130.25,126,119.06955,825971,127.800003
09-08-2016,127.800003,129.550003,122.550003,116.647163,861961,125.199997
10-08-2016,129.350006,141.449997,128.5,124.473335,4417860,133.600006
11-08-2016,134.5,138,131.399994,124.892586,1306351,134.050003
12-08-2016,133,133.149994,127.550003,119.721733,533944,128.5
13-08-2016,129.100006,131,128.050003,120.467064,993669,129.300003
14-08-2016,129.399994,132.800003,128.550003,120.373901,1022134,129.199997
15-08-2016,129.300003,132.800003,127.550003,119.209297,480161,127.949997
16-08-2016,128.5,130.899994,126.849998,119.116119,171632,127.849998
17-08-2016,127.449997,131,127.400002,119.581978,711120,128.350006
18-08-2016,128,129.899994,125.550003,118.790039,661240,127.5
19-08-2016,125.800003,128.449997,123.849998,117.998108,581236,126.650002
20-08-2016,122.199997,124.150002,118,112.780663,1226382,121.050003
21-08-2016,120.199997,123.900002,114.400002,114.737206,517570,123.150002
22-08-2016,122,123.400002,119,112.59433,2010785,120.849998
23-08-2016,122,125,121,113.199913,1223650,121.5
24-08-2016,122.900002,123.800003,121.300003,113.293083,138036,121.599998
25-08-2016,120,125.300003,119.400002,114.783783,271073,123.199997
26-08-2016,122.5,123.25,119.050003,112.454552,126638,120.699997
27-08-2016,120,122.150002,118.599998,111.802391,174425,120
